Unique Key,Created Date,Complaint Type,Descriptor,Incident Address,Street Name,Latitude,Longitude,Location,Complaint Category,Category
60023654,2024-01-14 18:57:43,Noise - Vehicle,Car/Truck Horn,857 NINTH AVENUE,NINTH AVENUE,40.767063616485785,-73.98634305387702,"(40.767063616485785, -73.98634305387702)",Noise,High
60020937,2024-01-14 18:00:16,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60019915,2024-01-14 17:58:53,Noise - Street/Sidewalk,Loud Music/Party,WEST   48 STREET,WEST   48 STREET,40.75984192199021,-73.984175109585,"(40.75984192199021, -73.984175109585)",Noise,High
60023793,2024-01-14 17:34:19,Noise - Commercial,Loud Music/Party,4095 BROADWAY,BROADWAY,40.84453180803008,-73.9389004621247,"(40.84453180803008, -73.9389004621247)",Noise,High
60022809,2024-01-14 17:21:35,Noise - Commercial,Loud Music/Party,273 EAST THIRD STREET,EAST THIRD STREET,40.72150261535073,-73.98016893691988,"(40.72150261535073, -73.98016893691988)",Noise,High
60018770,2024-01-14 17:19:47,Noise - Commercial,Loud Music/Party,1450 2 AVENUE,2 AVENUE,40.771162394352885,-73.95662939538269,"(40.771162394352885, -73.95662939538269)",Noise,High
60022808,2024-01-14 16:48:04,Noise - Commercial,Loud Music/Party,4095 BROADWAY,BROADWAY,40.84453180803008,-73.9389004621247,"(40.84453180803008, -73.9389004621247)",Noise,High
60025659,2024-01-14 16:44:39,Noise - Vehicle,Engine Idling,655 AMSTERDAM AVENUE,AMSTERDAM AVENUE,40.79135201532358,-73.97232583677796,"(40.79135201532358, -73.97232583677796)",Noise,High
60019922,2024-01-14 16:38:53,Noise - Vehicle,Car/Truck Music,666 WEST  207 STREET,WEST  207 STREET,40.86922407167794,-73.92220248436887,"(40.86922407167794, -73.92220248436887)",Noise,Very High
60022465,2024-01-14 16:24:55,Dirty Condition,Trash,401 EAST   65 STREET,EAST   65 STREET,40.76327213006063,-73.95899539382252,"(40.76327213006063, -73.95899539382252)",Garbage,High
60024931,2024-01-14 16:23:06,Noise - Street/Sidewalk,Loud Music/Party,556W WEST  181 STREET,WEST  181 STREET,40.848966668092416,-73.93290711292524,"(40.848966668092416, -73.93290711292524)",Noise,Very High
60021914,2024-01-14 16:22:58,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60024678,2024-01-14 15:44:49,Noise - Vehicle,Engine Idling,332 EAST    4 STREET,EAST    4 STREET,40.72176589963138,-73.97897112543636,"(40.72176589963138, -73.97897112543636)",Noise,High
60019799,2024-01-14 14:52:30,Noise - Commercial,Loud Music/Party,273 EAST THIRD STREET,EAST THIRD STREET,40.72150261535073,-73.98016893691988,"(40.72150261535073, -73.98016893691988)",Noise,High
60021663,2024-01-14 14:39:23,Noise - Vehicle,Car/Truck Horn,857 NINTH AVENUE,NINTH AVENUE,40.767063616485785,-73.98634305387702,"(40.767063616485785, -73.98634305387702)",Noise,High
60018889,2024-01-14 13:49:34,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60021915,2024-01-14 12:52:50,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60022921,2024-01-14 12:34:03,Noise - Street/Sidewalk,Loud Talking,333 EAST    4 STREET,EAST    4 STREET,40.72179060509158,-73.97898554816612,"(40.72179060509158, -73.97898554816612)",Noise,High
60023798,2024-01-14 11:51:25,Noise - Commercial,Loud Music/Party,556W WEST  181 STREET,WEST  181 STREET,40.848966668092416,-73.93290711292524,"(40.848966668092416, -73.93290711292524)",Noise,Very High
60022920,2024-01-14 11:39:38,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60023797,2024-01-14 10:54:27,Noise - Commercial,Loud Music/Party,556W WEST  181 STREET,WEST  181 STREET,40.848966668092416,-73.93290711292524,"(40.848966668092416, -73.93290711292524)",Noise,Very High
60020434,2024-01-14 09:35:01,Dirty Condition,Trash,871 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,40.830000031764946,-73.94173594930122,"(40.830000031764946, -73.94173594930122)",Garbage,High
60024935,2024-01-14 09:09:33,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60021913,2024-01-14 08:22:09,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60024822,2024-01-14 07:00:58,Noise - Commercial,Loud Music/Party,27 ALLEN STREET,ALLEN STREET,40.71561106179875,-73.99222627559062,"(40.71561106179875, -73.99222627559062)",Noise,Very High
60019911,2024-01-14 04:34:46,Noise - Street/Sidewalk,Loud Music/Party,141 NAGLE AVENUE,NAGLE AVENUE,40.86103107825989,-73.92627553723854,"(40.86103107825989, -73.92627553723854)",Noise,Very High
60023896,2024-01-14 04:17:32,Noise - Street/Sidewalk,Loud Music/Party,157 LUDLOW STREET,LUDLOW STREET,40.72100139658003,-73.9879001482633,"(40.72100139658003, -73.9879001482633)",Noise,Very High
60023902,2024-01-14 04:09:14,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60022924,2024-01-14 04:02:21,Noise - Street/Sidewalk,Loud Talking,154 LUDLOW STREET,LUDLOW STREET,40.7208833757397,-73.98793624551132,"(40.7208833757397, -73.98793624551132)",Noise,High
60020943,2024-01-14 04:01:53,Noise - Vehicle,Car/Truck Music,157 LUDLOW STREET,LUDLOW STREET,40.72100139658003,-73.9879001482633,"(40.72100139658003, -73.9879001482633)",Noise,Very High
60019644,2024-01-14 02:52:27,Noise - Vehicle,Car/Truck Horn,2 SEAMAN AVENUE,SEAMAN AVENUE,40.8663348510651,-73.92788215861218,"(40.8663348510651, -73.92788215861218)",Noise,High
60021909,2024-01-14 02:45:09,Noise - Street/Sidewalk,Loud Music/Party,11A SEAMAN AVENUE,SEAMAN AVENUE,40.86655695619762,-73.92753844657459,"(40.86655695619762, -73.92753844657459)",Noise,High
60025929,2024-01-14 02:42:34,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60024670,2024-01-14 02:41:34,Noise - Vehicle,Car/Truck Horn,11A SEAMAN AVENUE,SEAMAN AVENUE,40.86655695619762,-73.92753844657459,"(40.86655695619762, -73.92753844657459)",Noise,High
60022800,2024-01-14 02:22:53,Noise - Commercial,Loud Music/Party,40 MARKET STREET,MARKET STREET,40.71241628420856,-73.99436567260881,"(40.71241628420856, -73.99436567260881)",Noise,High
60019916,2024-01-14 02:00:54,Noise - Street/Sidewalk,Loud Music/Party,157 LUDLOW STREET,LUDLOW STREET,40.72100139658003,-73.9879001482633,"(40.72100139658003, -73.9879001482633)",Noise,Very High
60021918,2024-01-14 01:56:20,Noise - Vehicle,Car/Truck Music,101 STANTON STREET,STANTON STREET,40.721286859418704,-73.98797585611945,"(40.721286859418704, -73.98797585611945)",Noise,High
60022801,2024-01-14 01:51:06,Noise - Commercial,Loud Music/Party,232 EAST    9 STREET,EAST    9 STREET,40.72960350054764,-73.9882377434201,"(40.72960350054764, -73.9882377434201)",Noise,High
60020936,2024-01-14 01:46:33,Noise - Street/Sidewalk,Loud Music/Party,141 NAGLE AVENUE,NAGLE AVENUE,40.86103107825989,-73.92627553723854,"(40.86103107825989, -73.92627553723854)",Noise,Very High
60019793,2024-01-14 01:45:49,Noise - Commercial,Loud Music/Party,1152 1 AVENUE,1 AVENUE,40.76225419099618,-73.96002121031115,"(40.76225419099618, -73.96002121031115)",Noise,High
60023908,2024-01-14 01:44:35,Noise - Street/Sidewalk,Loud Talking,154 LUDLOW STREET,LUDLOW STREET,40.7208833757397,-73.98793624551132,"(40.7208833757397, -73.98793624551132)",Noise,High
60021812,2024-01-14 01:44:05,Noise - Commercial,Loud Music/Party,154 LUDLOW STREET,LUDLOW STREET,40.7208833757397,-73.98793624551132,"(40.7208833757397, -73.98793624551132)",Noise,High
60022662,2024-01-14 01:43:30,Noise - Vehicle,Engine Idling,157 LUDLOW STREET,LUDLOW STREET,40.72100139658003,-73.9879001482633,"(40.72100139658003, -73.9879001482633)",Noise,Very High
60021917,2024-01-14 01:42:59,Noise - Street/Sidewalk,Loud Talking,157 LUDLOW STREET,LUDLOW STREET,40.72100139658003,-73.9879001482633,"(40.72100139658003, -73.9879001482633)",Noise,Very High
60024806,2024-01-14 01:42:48,Noise - Commercial,Loud Music/Party,2145 AMSTERDAM AVENUE,AMSTERDAM AVENUE,40.8388111804014,-73.93767696356736,"(40.8388111804014, -73.93767696356736)",Noise,Very High
60013826,2024-01-14 01:26:25,Noise - Commercial,Loud Music/Party,168 DELANCEY STREET,DELANCEY STREET,40.71766899024975,-73.9855703675894,"(40.71766899024975, -73.9855703675894)",Noise,Very High
60013370,2024-01-14 01:20:37,Noise - Street/Sidewalk,Loud Talking,67 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,40.801075630240526,-73.95253926202268,"(40.801075630240526, -73.95253926202268)",Noise,High
60017832,2024-01-14 01:07:26,Noise - Commercial,Loud Music/Party,169 AVENUE A,AVENUE A,40.72821933235486,-73.98196731977285,"(40.72821933235486, -73.98196731977285)",Noise,High
60016931,2024-01-14 01:06:32,Noise - Street/Sidewalk,Loud Music/Party,22 ORCHARD STREET,ORCHARD STREET,40.71542986402135,-73.9916058433748,"(40.71542986402135, -73.9916058433748)",Noise,High
60017955,2024-01-14 01:03:42,Noise - Street/Sidewalk,Loud Talking,408 EAST  117 STREET,EAST  117 STREET,40.796477578469414,-73.93445163799235,"(40.796477578469414, -73.93445163799235)",Noise,High
60017827,2024-01-14 00:53:43,Noise - Commercial,Loud Music/Party,3379 BROADWAY,BROADWAY,40.821304906492465,-73.95420127868046,"(40.821304906492465, -73.95420127868046)",Noise,High
60010933,2024-01-14 00:50:29,Noise - Commercial,Loud Music/Party,22 ORCHARD STREET,ORCHARD STREET,40.71542986402135,-73.9916058433748,"(40.71542986402135, -73.9916058433748)",Noise,High
60013832,2024-01-14 00:50:05,Noise - Commercial,Loud Music/Party,527 BROOME STREET,BROOME STREET,40.723892190487526,-74.00408035953654,"(40.723892190487526, -74.00408035953654)",Noise,High
60014827,2024-01-14 00:47:23,Noise - Commercial,Loud Music/Party,232 EAST    9 STREET,EAST    9 STREET,40.72960350054764,-73.9882377434201,"(40.72960350054764, -73.9882377434201)",Noise,High
60010909,2024-01-14 00:44:51,Noise - Commercial,Loud Music/Party,2099 8 AVENUE,8 AVENUE,40.80275151298349,-73.95659797708345,"(40.802751512983484, -73.95659797708345)",Noise,Very High
60017809,2024-01-14 00:43:24,Noise - Commercial,Loud Music/Party,168 DELANCEY STREET,DELANCEY STREET,40.71766899024975,-73.9855703675894,"(40.71766899024975, -73.9855703675894)",Noise,Very High
60013819,2024-01-14 00:34:03,Noise - Commercial,Loud Music/Party,2145 AMSTERDAM AVENUE,AMSTERDAM AVENUE,40.8388111804014,-73.93767696356736,"(40.8388111804014, -73.93767696356736)",Noise,Very High
60013820,2024-01-14 00:28:12,Noise - Commercial,Loud Music/Party,2099 8 AVENUE,8 AVENUE,40.80275151298349,-73.95659797708345,"(40.802751512983484, -73.95659797708345)",Noise,Very High
60011849,2024-01-13 23:53:38,Noise - Commercial,Loud Music/Party,221 2 AVENUE,2 AVENUE,40.732067935525315,-73.98516313253997,"(40.732067935525315, -73.98516313253997)",Noise,High
60016821,2024-01-13 23:49:53,Noise - Commercial,Loud Music/Party,527 BROOME STREET,BROOME STREET,40.723892190487526,-74.00408035953654,"(40.723892190487526, -74.00408035953654)",Noise,High
60015846,2024-01-13 23:30:22,Noise - Commercial,Loud Music/Party,199 PRINCE STREET,PRINCE STREET,40.72671109521736,-74.00276364952728,"(40.72671109521736, -74.00276364952728)",Noise,Very High
60014842,2024-01-13 23:09:15,Noise - Commercial,Loud Music/Party,1593 FIRST AVENUE,FIRST AVENUE,40.77474748777373,-73.95094413250499,"(40.77474748777373, -73.95094413250499)",Noise,High
60012942,2024-01-13 22:54:26,Noise - Street/Sidewalk,Loud Talking,1452 SECOND AVENUE,SECOND AVENUE,40.771225505669456,-73.95658242025652,"(40.771225505669456, -73.95658242025652)",Noise,High
60012945,2024-01-13 22:44:46,Noise - Street/Sidewalk,Loud Talking,408 EAST  117 STREET,EAST  117 STREET,40.796477578469414,-73.93445163799235,"(40.796477578469414, -73.93445163799235)",Noise,High
60016815,2024-01-13 22:42:52,Noise - Commercial,Loud Music/Party,58 STONE STREET,STONE STREET,40.70444792543079,-74.01016365988858,"(40.70444792543079, -74.01016365988858)",Noise,Very High
60011845,2024-01-13 22:39:25,Noise - Commercial,Loud Music/Party,1593 FIRST AVENUE,FIRST AVENUE,40.77474748777373,-73.95094413250499,"(40.77474748777373, -73.95094413250499)",Noise,High
60012794,2024-01-13 22:37:24,Noise - Commercial,Loud Music/Party,83 PEARL STREET,PEARL STREET,40.70405542501853,-74.01015278003295,"(40.704055425018524, -74.01015278003295)",Noise,High
60014831,2024-01-13 22:34:15,Noise - Commercial,Loud Music/Party,52 STONE STREET,STONE STREET,40.70439027897919,-74.01023578489063,"(40.70439027897919, -74.01023578489063)",Noise,Very High
60014841,2024-01-13 22:32:56,Noise - Commercial,Loud Music/Party,1593 FIRST AVENUE,FIRST AVENUE,40.77474748777373,-73.95094413250499,"(40.77474748777373, -73.95094413250499)",Noise,High
60017816,2024-01-13 22:32:16,Noise - Commercial,Loud Music/Party,58 STONE STREET,STONE STREET,40.70444792543079,-74.01016365988858,"(40.70444792543079, -74.01016365988858)",Noise,Very High
60017826,2024-01-13 22:20:07,Noise - Commercial,Loud Music/Party,1593 FIRST AVENUE,FIRST AVENUE,40.77474748777373,-73.95094413250499,"(40.77474748777373, -73.95094413250499)",Noise,High
60014959,2024-01-13 22:19:47,Noise - Vehicle,Car/Truck Music,302 WEST   45 STREET,WEST   45 STREET,40.759351161528045,-73.98886418177544,"(40.759351161528045, -73.98886418177544)",Noise,High
60015844,2024-01-13 22:10:08,Noise - Commercial,Loud Music/Party,166 9 AVENUE,9 AVENUE,40.74472216946469,-74.00260560625573,"(40.74472216946469, -74.00260560625573)",Noise,Very High
60012939,2024-01-13 21:43:04,Noise - Street/Sidewalk,Loud Music/Party,1600 BROADWAY,BROADWAY,40.76034977218626,-73.98471283716431,"(40.76034977218626, -73.98471283716431)",Noise,High
60010926,2024-01-13 21:10:37,Noise - Commercial,Loud Music/Party,1593 FIRST AVENUE,FIRST AVENUE,40.77474748777373,-73.95094413250499,"(40.77474748777373, -73.95094413250499)",Noise,High
60012807,2024-01-13 20:55:49,Noise - Commercial,Loud Music/Party,1593 FIRST AVENUE,FIRST AVENUE,40.77474748777373,-73.95094413250499,"(40.77474748777373, -73.95094413250499)",Noise,High
60015960,2024-01-13 20:47:39,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60016934,2024-01-13 20:27:52,Noise - Street/Sidewalk,Loud Music/Party,103 MAC DOUGAL STREET,MAC DOUGAL STREET,40.72960684303375,-74.00083346055158,"(40.72960684303375, -74.00083346055158)",Noise,High
60016804,2024-01-13 20:16:21,Noise - Commercial,Loud Music/Party,166 9 AVENUE,9 AVENUE,40.74472216946469,-74.00260560625573,"(40.74472216946469, -74.00260560625573)",Noise,Very High
60011724,2024-01-13 20:00:44,Noise - Vehicle,Car/Truck Horn,857 NINTH AVENUE,NINTH AVENUE,40.767063616485785,-73.98634305387702,"(40.767063616485785, -73.98634305387702)",Noise,High
60016818,2024-01-13 19:58:30,Noise - Commercial,Loud Music/Party,166 9 AVENUE,9 AVENUE,40.74472216946469,-74.00260560625573,"(40.74472216946469, -74.00260560625573)",Noise,Very High
60012790,2024-01-13 19:37:14,Noise - Commercial,Loud Music/Party,166 9 AVENUE,9 AVENUE,40.74472216946469,-74.00260560625573,"(40.74472216946469, -74.00260560625573)",Noise,Very High
60014934,2024-01-13 19:12:30,Noise - Street/Sidewalk,Loud Music/Party,WEST   48 STREET,WEST   48 STREET,40.75984192199021,-73.984175109585,"(40.75984192199021, -73.984175109585)",Noise,High
60014944,2024-01-13 18:06:17,Noise - Street/Sidewalk,Loud Music/Party,30 EAST   30 STREET,EAST   30 STREET,40.74512463850905,-73.98453227710138,"(40.74512463850905, -73.98453227710138)",Noise,Very High
60018314,2024-01-13 17:46:15,Noise - Helicopter,Other,499 EAST   34 STREET,EAST   34 STREET,40.742221174418034,-73.97242202788439,"(40.742221174418034, -73.97242202788439)",Noise,High
60017452,2024-01-13 17:28:20,Dirty Condition,Trash,135 3 AVENUE,3 AVENUE,40.73363265846228,-73.98692001277828,"(40.73363265846228, -73.98692001277828)",Garbage,High
60014958,2024-01-13 16:51:05,Noise - Vehicle,Car/Truck Music,25 CENTRAL ROAD,CENTRAL ROAD,40.7942212081307,-73.92099719649754,"(40.7942212081307, -73.92099719649754)",Noise,Very High
60016933,2024-01-13 16:39:30,Noise - Street/Sidewalk,Loud Music/Party,556W WEST  181 STREET,WEST  181 STREET,40.848966668092416,-73.93290711292524,"(40.848966668092416, -73.93290711292524)",Noise,Very High
60012789,2024-01-13 16:28:00,Noise - Commercial,Loud Music/Party,108 WEST HOUSTON STREET,WEST HOUSTON STREET,40.727350654273856,-74.00073962609699,"(40.727350654273856, -74.00073962609699)",Noise,High
60013842,2024-01-13 16:25:00,Noise - Commercial,Loud Music/Party,556W WEST  181 STREET,WEST  181 STREET,40.848966668092416,-73.93290711292524,"(40.848966668092416, -73.93290711292524)",Noise,Very High
60016938,2024-01-13 16:08:36,Noise - Street/Sidewalk,Loud Talking,454 FORT WASHINGTON AVENUE,FORT WASHINGTON AVENUE,40.85046287842002,-73.93845041687624,"(40.85046287842002, -73.93845041687624)",Noise,High
60016447,2024-01-13 15:44:55,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,531 9 AVENUE,9 AVENUE,40.75684009165375,-73.99379882837499,"(40.75684009165375, -73.99379882837499)",Garbage,High
60013448,2024-01-13 15:44:46,Missed Collection,Trash,531 9 AVENUE,9 AVENUE,40.75684009165375,-73.99379882837499,"(40.75684009165375, -73.99379882837499)",Garbage,High
60012938,2024-01-13 15:41:56,Noise - Street/Sidewalk,Loud Music/Party,7 AVENUE,7 AVENUE,40.75984192199021,-73.984175109585,"(40.75984192199021, -73.984175109585)",Noise,High
60018453,2024-01-13 14:47:35,Illegal Dumping,Chronic Dumping,396 AVENUE OF AMERICAS,AVENUE OF AMERICAS,40.73347420503014,-73.99964639015316,"(40.73347420503014, -73.99964639015316)",Garbage,High
60016939,2024-01-13 14:43:05,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60015849,2024-01-13 13:40:56,Noise - Commercial,Loud Music/Party,556W WEST  181 STREET,WEST  181 STREET,40.848966668092416,-73.93290711292524,"(40.848966668092416, -73.93290711292524)",Noise,Very High
60011428,2024-01-13 13:01:15,Noise - Helicopter,Other,34 WEST   73 STREET,WEST   73 STREET,40.77765962311511,-73.97728535025229,"(40.77765962311511, -73.97728535025229)",Noise,High
60015348,2024-01-13 12:59:55,Noise - Helicopter,Other,113 WEST   74 STREET,WEST   74 STREET,40.77899653223571,-73.97844393872856,"(40.778996532235716, -73.97844393872856)",Noise,High
60018312,2024-01-13 12:59:28,Noise - Helicopter,Other,27 WEST   72 STREET,WEST   72 STREET,40.776979018632794,-73.97774774193043,"(40.776979018632794, -73.97774774193043)",Noise,High
60012323,2024-01-13 12:58:01,Noise - Helicopter,Other,17 WEST   74 STREET,WEST   74 STREET,40.77785144043437,-73.97574352935659,"(40.77785144043437, -73.97574352935659)",Noise,High
60018395,2024-01-13 12:53:16,Illegal Dumping,Removal Request,61 LENOX AVENUE,LENOX AVENUE,40.800240588153144,-73.95099758319391,"(40.800240588153144, -73.95099758319391)",Garbage,High
60016829,2024-01-13 12:51:07,Noise - Commercial,Loud Music/Party,556 WEST  181 STREET,WEST  181 STREET,40.848966668092416,-73.93290711292524,"(40.848966668092416, -73.93290711292524)",Noise,Very High
60011049,2024-01-13 12:49:30,Noise - Street/Sidewalk,Loud Talking,556 WEST  181 STREET,WEST  181 STREET,40.848966668092416,-73.93290711292524,"(40.848966668092416, -73.93290711292524)",Noise,Very High
60013964,2024-01-13 12:44:16,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60015966,2024-01-13 12:39:30,Noise - Vehicle,Car/Truck Music,535 WEST  163 STREET,WEST  163 STREET,40.83720162164926,-73.94068522810484,"(40.83720162164926, -73.94068522810484)",Noise,Very High
60015847,2024-01-13 12:17:56,Noise - Commercial,Loud Music/Party,159 LUDLOW STREET,LUDLOW STREET,40.72106452261362,-73.98786766847537,"(40.72106452261362, -73.98786766847537)",Noise,Very High
60017320,2024-01-13 12:17:01,Noise - Helicopter,Other,116 WEST   73 STREET,WEST   73 STREET,40.7784037811449,-73.9790507279552,"(40.7784037811449, -73.9790507279552)",Noise,High
60014357,2024-01-13 12:15:38,Noise - Helicopter,Other,122 WEST   74 STREET,WEST   74 STREET,40.77905695139298,-73.97863167733121,"(40.77905695139298, -73.97863167733121)",Noise,High
60018313,2024-01-13 12:14:20,Noise - Helicopter,Other,36 WEST   73 STREET,WEST   73 STREET,40.777670607039965,-73.97731062111653,"(40.777670607039965, -73.97731062111653)",Noise,High
60012423,2024-01-13 12:02:54,Missed Collection,Trash,531 9 AVENUE,9 AVENUE,40.75684009165375,-73.99379882837499,"(40.75684009165375, -73.99379882837499)",Garbage,High
60017323,2024-01-13 11:55:16,Noise - Helicopter,Other,14 WEST   73 STREET,WEST   73 STREET,40.77728066949685,-73.97639004139843,"(40.77728066949685, -73.97639004139843)",Noise,High
60011723,2024-01-13 11:40:30,Noise - Vehicle,Car/Truck Horn,857 NINTH AVENUE,NINTH AVENUE,40.767063616485785,-73.98634305387702,"(40.767063616485785, -73.98634305387702)",Noise,High
60010931,2024-01-13 11:40:15,Noise - Commercial,Loud Music/Party,556W WEST  181 STREET,WEST  181 STREET,40.848966668092416,-73.93290711292524,"(40.848966668092416, -73.93290711292524)",Noise,Very High
60015848,2024-01-13 11:37:26,Noise - Commercial,Loud Music/Party,2 WEST  125 STREET,WEST  125 STREET,40.80650836377572,-73.94250424329658,"(40.80650836377572, -73.94250424329658)",Noise,Very High
60012799,2024-01-13 11:13:31,Noise - Commercial,Loud Music/Party,157 LUDLOW STREET,LUDLOW STREET,40.72100139658003,-73.9879001482633,"(40.72100139658003, -73.9879001482633)",Noise,Very High
60013962,2024-01-13 11:02:36,Noise - Street/Sidewalk,Loud Music/Party,518 EAST   11 STREET,EAST   11 STREET,40.728167050815614,-73.98114832326365,"(40.728167050815614, -73.98114832326365)",Noise,High
60016926,2024-01-13 10:50:48,Noise - Street/Sidewalk,Loud Music/Party,500 WEST  135 STREET,WEST  135 STREET,40.81910849303227,-73.9526203368398,"(40.81910849303227, -73.9526203368398)",Noise,Very High
60011039,2024-01-13 10:45:29,Noise - Street/Sidewalk,Loud Music/Party,500 WEST  135 STREET,WEST  135 STREET,40.81910849303227,-73.9526203368398,"(40.81910849303227, -73.9526203368398)",Noise,Very High
60013958,2024-01-13 10:43:17,Noise - Street/Sidewalk,Loud Music/Party,500 WEST  135 STREET,WEST  135 STREET,40.81910849303227,-73.9526203368398,"(40.81910849303227, -73.9526203368398)",Noise,Very High
60012944,2024-01-13 10:35:47,Noise - Street/Sidewalk,Loud Talking,556 WEST  181 STREET,WEST  181 STREET,40.848966668092416,-73.93290711292524,"(40.848966668092416, -73.93290711292524)",Noise,Very High
60016827,2024-01-13 10:35:03,Noise - Commercial,Loud Music/Party,556 WEST  181 STREET,WEST  181 STREET,40.848966668092416,-73.93290711292524,"(40.848966668092416, -73.93290711292524)",Noise,Very High
60015850,2024-01-13 10:31:37,Noise - Commercial,Loud Music/Party,556W WEST  181 STREET,WEST  181 STREET,40.848966668092416,-73.93290711292524,"(40.848966668092416, -73.93290711292524)",Noise,Very High
60011042,2024-01-13 08:11:23,Noise - Street/Sidewalk,Loud Talking,498 WEST  158 STREET,WEST  158 STREET,40.83342254134397,-73.94144385735437,"(40.833422541343964, -73.94144385735437)",Noise,Very High
60012803,2024-01-13 08:07:38,Noise - Commercial,Loud Music/Party,27 ALLEN STREET,ALLEN STREET,40.71561106179875,-73.99222627559062,"(40.71561106179875, -73.99222627559062)",Noise,Very High
60016941,2024-01-13 07:08:12,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60011960,2024-01-13 05:14:37,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60016944,2024-01-13 04:16:37,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60011837,2024-01-13 03:45:00,Noise - Commercial,Loud Music/Party,311 WEST   57 STREET,WEST   57 STREET,40.76698913667887,-73.98350193653141,"(40.76698913667887, -73.98350193653141)",Noise,High
60014837,2024-01-13 03:14:48,Noise - Commercial,Loud Music/Party,2145 AMSTERDAM AVENUE,AMSTERDAM AVENUE,40.8388111804014,-73.93767696356736,"(40.8388111804014, -73.93767696356736)",Noise,Very High
60014834,2024-01-13 03:07:03,Noise - Commercial,Loud Music/Party,2145 AMSTERDAM AVENUE,AMSTERDAM AVENUE,40.8388111804014,-73.93767696356736,"(40.8388111804014, -73.93767696356736)",Noise,Very High
60016936,2024-01-13 02:13:59,Noise - Street/Sidewalk,Loud Music/Party,240 MULBERRY STREET,MULBERRY STREET,40.72287388416484,-73.99588723360148,"(40.72287388416484, -73.99588723360148)",Noise,High
60011835,2024-01-13 02:06:13,Noise - Commercial,Loud Music/Party,2145 AMSTERDAM AVENUE,AMSTERDAM AVENUE,40.8388111804014,-73.93767696356736,"(40.8388111804014, -73.93767696356736)",Noise,Very High
60011737,2024-01-13 01:50:20,Noise - Vehicle,Engine Idling,362 WEST  127 STREET,WEST  127 STREET,40.81236461133171,-73.95236864734623,"(40.812364611331716, -73.95236864734623)",Noise,Very High
60011841,2024-01-13 01:48:18,Noise - Commercial,Loud Music/Party,2145 AMSTERDAM AVENUE,AMSTERDAM AVENUE,40.8388111804014,-73.93767696356736,"(40.8388111804014, -73.93767696356736)",Noise,Very High
60010347,2024-01-13 01:32:31,Noise - Street/Sidewalk,Loud Music/Party,3495 BROADWAY,BROADWAY,40.82494880432053,-73.95154305067291,"(40.82494880432053, -73.95154305067291)",Noise,Very High
60002023,2024-01-13 01:24:29,Noise - Commercial,Loud Music/Party,2145 AMSTERDAM AVENUE,AMSTERDAM AVENUE,40.8388111804014,-73.93767696356736,"(40.8388111804014, -73.93767696356736)",Noise,Very High
